locationID,fullAQSID,locationName,longitude,latitude,elevation,countryCode,stateCode,countyName,timezone,houseNumber,street,city,zip,AQSID,airnow_stationID,airnow_parameterName,airnow_monitorType,airnow_siteCode,airnow_status,airnow_agencyID,airnow_agencyName,airnow_EPARegion,airnow_GMTOffsetHours,airnow_CBSA_ID,airnow_CBSA_Name,airnow_stateAQSCode,airnow_countyAQSCode,airnow_MSAName,address
2bfb33599a12be24,124000103202,Golden Helipad,-116.966,51.2975,773.5,CA,BC,NA,America/Edmonton,NA,9th Avenue South,Golden,V0A 1H0,000103202,000103202,PM2.5,Permanent,3202,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Golden Hospital, 9th Avenue South, Golden, BC V0A 1H0, Canada"
42bb6e5be25551e3,124000103502,Castlegar Zinio Park,-117.661527,49.317698,0,CA,BC,NA,America/Vancouver,NA,9th Avenue,NA,V1N 1H4,000103502,000103502,PM2.5,Permanent,3502,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"9th Avenue, Castlegar, BC V1N 1H4, Canada"
fdb707cb5ea7f3b3,124000103601,Agassiz,-121.762264,49.238008,22.9,CA,BC,NA,America/Vancouver,7170,Rosedale - Agassiz Bypass Highway,Agassiz,V0M 1A2,000103601,000103601,PM2.5,Permanent,3601,Active,BC2,Metro Vancouver,CA,-8,NA,NA,00,010,NA,"District of Kent Municipal Hall, 7170 Rosedale - Agassiz Bypass Highway, Kent, BC V0M 1A2, Canada"
8bcfb494762c2c47,124000103901,Kitimat Riverlodge,-128.671436,54.05389,0,CA,BC,NA,America/Vancouver,NA,C Road,NA,V8C 1W1,000103901,000103901,PM2.5,Permanent,3901,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"C Road, Kitimat, BC V8C 1W1, Canada"
b810139ed9337c1e,124000103902,Kitimat Haul Road,-128.70269,54.029194,2.1,CA,BC,NA,America/Vancouver,NA,JFJV and LNGC Entrance,NA,V8C 2C7,000103902,000103902,PM2.5,Permanent,3902,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"JFJV and LNGC Entrance, Kitimat, BC V8C 2C7, Canada"
ff2f613e5f73b538,124000103904,KITIMAT WHITESAIL,-128.639131,54.066909,0,CA,BC,NA,America/Vancouver,NA,Clifford Street,NA,V8C 1C5,000103904,000103904,PM2.5,Permanent,3904,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Clifford Street, Kitimat, BC V8C 1C5, Canada"
91f6d9f2762cc82b,124000103905,Kitimat Haisla Village,-128.650768,53.973228,0,CA,BC,NA,America/Vancouver,NA,Haisla Avenue,NA,V0T 2B0,000103905,000103905,PM2.5,Permanent,3905,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Haisla Avenue, Area C (Butedale/Kitlope/Kitsumkalum), BC V0T 2B0, Canada"
5f1d22e59080cbfb,124000104003,Vernon Science Centre,-119.270723,50.260617,500.2,CA,BC,NA,America/Vancouver,NA,25 Avenue,NA,V1T 6X2,000104003,000104003,PM2.5,Permanent,4003,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Vernon Arts Center, 25 Avenue, Vernon, BC V1T 6X2, Canada"
bebe53176ad97c95,124000104101,Grand Forks City Hall,-118.439088,49.031168,520.3,CA,BC,NA,America/Vancouver,7217,4th Street,Grand Forks,V0H 3H0,000104101,000104101,PM2.5,Permanent,4101,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Grand Forks City Hall, 7217 4th Street, Grand Forks, BC V0H 3H0, Canada"
4ec23215ccceb107,124000104801,Duncan Deykin Avenue,-123.646402,48.80255,20.1,CA,BC,NA,America/Vancouver,NA,Deykin Avenue,North Cowichan,V9L 5P6,000104801,000104801,PM2.5,Permanent,4801,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Deykin Avenue, North Cowichan, BC V9L 5P6, Canada"
16260edf1bf98c41,124000104804,Duncan College Street,-123.717307,48.786114,0,CA,BC,NA,America/Vancouver,NA,College Street,Duncan,V9L 1C3,000104804,000104804,PM2.5,Permanent,4804,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"The Fisherman's Pole, College Street, Duncan, BC V9L 1C3, Canada"
a09c5c71a707c2a8,124000105001,Whistler Meadow Park,-122.960402,50.144285000000004,641.4,CA,BC,NA,America/Vancouver,8625,Sea-to-Sky Highway,Whistler Resort Municipality,V0N 1B8,000105001,000105001,PM2.5,Permanent,5001,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Meadow Park Sports Centre, 8625 Sea-to-Sky Highway, Whistler Resort Municipality, BC V0N 1B8, Canada"
206a116007d4e966,124000105101,Houston Firehall,-126.645,54.3972,594.4,CA,BC,NA,America/Vancouver,NA,13th Street,NA,NA,000105101,000105101,PM2.5,Permanent,5101,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Silverthorne Elementary School, 13th Street, Houston, BC, Canada"
b4d89f3756e28e0c,124000105201,Burns Lake Fire Centre,-125.7643,54.2307,652.4,CA,BC,NA,America/Vancouver,NA,4th Avenue,NA,V0J 1E1,000105201,000105201,PM2.5,Permanent,5201,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"4th Avenue, Burns Lake, BC V0J 1E1, Canada"
e637e52900ac59f1,124000105301,Langdale Elementary,-123.479185,49.438848,70.2,CA,BC,NA,America/Vancouver,NA,Johnson Road,NA,V0N 1V9,000105301,000105301,PM2.5,Permanent,5301,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Johnson at Forbes (NB), Johnson Road, Area F (West Howe Sound), BC V0N 1V9, Canada"
5b963f7334dfa33d,124000105504,FORT ST JOHN LEARNING CENTRE,-120.856111,56.244722,0,CA,BC,NA,America/Dawson_Creek,NA,99 Avenue,NA,V1J 4E6,000105504,000105504,PM2.5,Permanent,5504,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Fort St John Key Learning Centre Station, 99 Avenue, Fort St. John, BC V1J 4E6, Canada"
0875d34fe8f88d5d,124000105604,Penticton Industrial Place,-119.59578,49.47753,308.1,CA,BC,NA,America/Vancouver,NA,Ellis Creek walkway,NA,V2A 6A6,000105604,000105604,PM2.5,Permanent,5604,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Ellis Creek walkway, Penticton, BC V2A 6A6, Canada"
c132947ec6eb0766,124000106101,Valemount,-119.269821,52.832459,0,CA,BC,NA,America/Vancouver,NA,5th Avenue,NA,NA,124000106101,124000106101,PM2.5,Permanent,6101,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,NA,NA,NA,"Valemount Fire rescue, 5th Avenue, Valemount, BC, Canada"
24827fbcd36f5ffc,124000106701,Crofton Substation,-123.653929,48.874529,40,CA,BC,NA,America/Vancouver,NA,Crofton Road,North Cowichan,V0R 1R0,000106701,000106701,PM2.5,Permanent,6701,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Crofton at Hay (EB), Crofton Road, North Cowichan, BC V0R 1R0, Canada"
9fa4698ad2aa3e81,124000106900,Vanderhoof Courthouse,-124.0061,54.0163,0,CA,BC,NA,America/Vancouver,NA,East Columbia Street,NA,V0J 3A1,000106900,000106900,PM2.5,Permanent,6900,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Vanderhoof Courthouse, East Columbia Street, Vanderhoof, BC V0J 3A1, Canada"
bce8b1345544008a,124000107100,Courtenay Elementary School,-124.996222,49.682603,0,CA,BC,NA,America/Vancouver,1540,McPhee Avenue,NA,V9N 3A5,000107100,000107100,PM2.5,Permanent,7100,Active,BC1,British Columbia Ministry of Environment,CA,-8,NA,NA,00,010,NA,"Courtenay Elementary, 1540 McPhee Avenue, Courtenay, BC V9N 3A5, Canada"
7ae8b7992963d850,001010550010,GADSDEN,-85.992653,33.991341,182.7,US,AL,Etowah,America/Chicago,NA,George Wallace Drive,Gadsden,35903,010550010,010550010,PM2.5,Permanent,0010,Active,AL1,Alabama Department of Environmental Management,R4,-6,23460," Gadsden, AL ",01,055,NA,"Gadsden State Community College (Wallace Drive Campus), George Wallace Drive, Gadsden, AL 35903, United States of America"
482118717fd1bbe0,840010730023,NO. BHAM,-86.815,33.5531,172.96,US,AL,Jefferson,America/Chicago,3006,28th Alley North,NA,35207,010730023,010730023,PM2.5,Permanent,0023,Active,AL2,Jefferson County Department of Health,R4,-6,13820," Birmingham-Hoover, AL ",01,073,NA,"3006 28th Alley North, Birmingham, AL 35207, United States of America"
2e6f5753b410a953,840010731005,MCADORY,-87.0036,33.3311,154.24,US,AL,Jefferson,America/Chicago,6052,Townley Way,NA,35111,010731005,010731005,PM2.5,Permanent,1005,Active,AL2,Jefferson County Department of Health,R4,-6,13820," Birmingham-Hoover, AL ",01,073,NA,"6052 Townley Way, Jefferson County, AL 35111, United States of America"
0340e98996e33659,840010731010,LEEDS,-86.5492,33.5453,190.54,US,AL,Jefferson,America/Chicago,950,Ashville Road,NA,35094,010731010,010731010,PM2.5,Permanent,1010,Active,AL2,Jefferson County Department of Health,R4,-6,13820," Birmingham-Hoover, AL ",01,073,NA,"Leeds Elementary School, 950 Ashville Road, Maplewood, Leeds, AL 35094, United States of America"
efabc825056675f8,840010732003,WYLAM,-86.9242,33.4997,182.35,US,AL,Jefferson,America/Chicago,4640,13th Avenue,NA,35224,010732003,010732003,PM2.5,Permanent,2003,Active,AL2,Jefferson County Department of Health,R4,-6,13820," Birmingham-Hoover, AL ",01,073,NA,"4640 13th Avenue, Falls Junction, Birmingham, AL 35224, United States of America"
a19a971aaf44f056,840010735003,CORNER,-86.9425,33.8017,228.56,US,AL,Jefferson,America/Chicago,10004,Corner School Road,NA,35180,010735003,010735003,PM2.5,Permanent,5003,Active,AL2,Jefferson County Department of Health,R4,-6,13820," Birmingham-Hoover, AL ",01,073,NA,"10004 Corner School Road, Partridge Crossroads, Jefferson County, AL 35180, United States of America"
fcf469ff964a61f8,840010736004,Shuttlesworth,-86.796389,33.565278,176.08,US,AL,Jefferson,America/Chicago,4220,F L Shuttlesworth Drive,NA,35207,010736004,010736004,PM2.5,Permanent,6004,Active,AL2,Jefferson County Department of Health,R4,-6,13820," Birmingham-Hoover, AL ",01,073,NA,"4220 F L Shuttlesworth Drive, Harriman Park, Birmingham, AL 35207, United States of America"
d9adb31478abf2fa,840010890014,Huntsville Old Airport,-86.591698,34.6917,178.15,US,AL,Madison,America/Chicago,3229,Leeman Ferry Road Southwest,NA,35801,010890014,010890014,PM2.5,Permanent,0014,Active,AL4,Huntsville Natural Resources and Environmental Management,R4,-6,26620," Huntsville, AL ",01,089,NA,"3229 Leeman Ferry Road Southwest, Huntsville, AL 35801, United States of America"
7a93fd1b322abacd,001010970003,CHICK.,-88.0875,30.7697,9.34,US,AL,Mobile,America/Chicago,743,Iroquois Street,NA,36611,010970003,010970003,PM2.5,Permanent,0003,Active,AL1,Alabama Department of Environmental Management,R4,-6,33660," Mobile, AL ",01,097,NA,"743 Iroquois Street, Chickasaw, Mobile County, AL 36611, United States of America"
c62e90fe8fd40e5a,001011011002,MONTG,-86.263394,32.412811,67.1,US,AL,Montgomery,America/Chicago,1400,Coliseum Boulevard,NA,36110,011011002,011011002,PM2.5,Permanent,1002,Active,AL1,Alabama Department of Environmental Management,R4,-6,33860," Montgomery, AL ",01,101,NA,"Alabama Department of Environmental Management, 1400 Coliseum Boulevard, Kilby, Montgomery, AL 36110, United States of America"
c01a303f1dcaeb1a,001011030011,DECATUR,-86.9706,34.5286,172.78,US,AL,Morgan,America/Chicago,NA,Wallace Drive Southeast,NA,35603-1410,011030011,011030011,PM2.5,Permanent,0011,Active,AL1,Alabama Department of Environmental Management,R4,-6,19460," Decatur, AL ",01,103,NA,"Wallace Drive Southeast, Flint City, Decatur, AL 35603-1410, United States of America"
2b2af3141f0ef231,001011130003,PC South Girard School,-84.999653,32.437028,98.57,US,AL,Russell,America/New_York,NA,6th Place South,Phenix City,31901,011130003,011130003,PM2.5,Permanent,0003,Active,AL1,Alabama Department of Environmental Management,R4,-6,17980," Columbus, GA-AL ",01,113,NA,"6th Place South, Garrett Heights, Phenix City, AL 31901, United States of America"
ccd7022428f4f42b,001011190003,Ward,-88.27792,32.36253,63.18,US,AL,Sumter,America/Chicago,NA,unnamed road,NA,NA,011190003,011190003,PM2.5,Permanent,0003,Active,AL1,Alabama Department of Environmental Management,R4,-6,NA,NA,01,119,NA,"unnamed road, Ward, Sumter County, AL, United States of America"
aabe1c9518d0deaa,840020200018,Garden,-149.8246,61.205861,38.7,US,AK,Anchorage,America/Anchorage,NA,Sunrise Drive,NA,99508,020200018,020200018,PM2.5,Permanent,0018,Active,AK1,State of Alaska DEC,R10,-9,11260," Anchorage, AK ",02,020,NA,"Anchorage, Trinity Christian Reformed Church, Sunrise Drive, Anchorage, AK 99508"
67e6a0fe8e40f86b,840020500001,Bethel,-161.767,60.79583,0.9,US,AK,Bethel,America/Anchorage,402,5th Avenue,Bethel,99559,020500001,020500001,PM2.5,Permanent,0001,Active,AK1,State of Alaska DEC,R10,-9,NA,NA,02,050,NA,"402 5th Avenue, Bethel, AK 99559, United States of America"
a0ae2c387b6e3ec4,840020900034,NCore,-147.72727,64.8458,132.1,US,AK,Fairbanks North Star,America/Anchorage,NA,River Street,NA,99701-6161,020900034,020900034,PM2.5,Permanent,0034,Active,AK1,State of Alaska DEC,R10,-9,21820," Fairbanks, AK ",02,090,NA,"River Street, Slaterville, Fairbanks, AK 99701-6161, United States of America"
ba97c8ff6023edb2,840020900035,Hurst Road,-147.310297,64.762973,144.9,US,AK,Fairbanks North Star,America/Anchorage,3288,Hurst Road,NA,99705,020900035,020900035,PM2.5,Permanent,0035,Active,AK1,State of Alaska DEC,R10,-9,21820," Fairbanks, AK ",02,090,NA,"3288 Hurst Road, Highland Park, North Pole, AK 99705, United States of America"
1c8ace316889064c,840020900040,A Street,-147.693278,64.845931,134.88,US,AK,Fairbanks North Star,America/Anchorage,NA,Dunbar Avenue,NA,99703,840020900040,840020900040,PM2.5,Permanent,0040,Active,AK1,State of Alaska DEC,R10,-9,21820," Fairbanks, AK ",02,090,NA,"Nordale Elementary School, Dunbar Avenue, Hamilton Acres, Fairbanks, AK 99703, United States of America"
dc0ffc52b921c754,840021100004,Floyd Dryden,-134.565556,58.388889,14.9,US,AK,Juneau,America/Juneau,8493,Nugget Drive,NA,99801,021100004,021100004,PM2.5,Permanent,0004,Active,AK1,State of Alaska DEC,R10,-9,NA,NA,02,110,NA,"8493 Nugget Drive, Mendenhall Valley, Juneau, AK 99801, United States of America"
41191a92deaf0996,840021700008,Butte (Harrison Court),-149.031655,61.534163,29.9,US,AK,Matanuska-Susitna,America/Anchorage,4315,J West Court,NA,99645,021700008,021700008,PM2.5,Permanent,0008,Active,AK1,State of Alaska DEC,R10,-9,NA,NA,02,170,NA,"4315 J West Court, Matanuska-Susitna, AK 99645, United States of America"
989fa5ab4b1521f8,840040059999,Grand Canyon ozone bench,-112.107028,36.060444,2124.3,US,AZ,Coconino,America/Phoenix,NA,Mather Point Amphitheatre,NA,NA,840040059999,840040059999,PM2.5,Permanent,9999,Active,NPS,National Park Service,USEPA,-7,NA,NA,04,005,NA,"Mather Point Amphitheatre, Grand Canyon Village, Coconino County, AZ, United States of America"
0d4d2b8359a40576,840040128000,Alamo Lake,-113.558611,34.243889,403.2,US,AZ,La Paz,America/Phoenix,NA,Cholla Road,NA,NA,040128000,040128000,PM2.5,Permanent,8000,Active,AZ1,Arizona Department of Environmental Quality,R9,-7,NA,NA,04,012,NA,"Cholla Road, La Paz County, AZ, United States of America"
efa2a776f6206e60,840040130019,West Phoenix,-112.142601,33.483799,333.1,US,AZ,Maricopa,America/Phoenix,3907,West Earll Drive,NA,85019,040130019,040130019,PM2.5,Permanent,0019,Active,AZ2,Maricopa County Air Quality Department,R9,-7,38060," Phoenix-Mesa-Scottsdale, AZ ",04,013,NA,"3907 West Earll Drive, Phoenix, AZ 85019, United States of America"
cb3fdefb8abf0787,840040131003,Mesa - Brooks Reservoir,-111.8651,33.4105,383.1,US,AZ,Maricopa,America/Phoenix,201,South Brooks,NA,85202,040131003,040131003,PM2.5,Permanent,1003,Active,AZ2,Maricopa County Air Quality Department,R9,-7,38060," Phoenix-Mesa-Scottsdale, AZ ",04,013,NA,"201 South Brooks, Mesa, AZ 85202, United States of America"
26f65bf0fff98797,840040131004,North Phoenix,-112.066299,33.560299,378.5,US,AZ,Maricopa,America/Phoenix,8459,North 6th Street,NA,85020,040131004,040131004,PM2.5,Permanent,1004,Active,AZ2,Maricopa County Air Quality Department,R9,-7,38060," Phoenix-Mesa-Scottsdale, AZ ",04,013,NA,"8459 North 6th Street, Phoenix, AZ 85020, United States of America"
690b15f909210dcc,840040132001,Glendale Community College,-112.1915,33.5694,350.4,US,AZ,Maricopa,America/Phoenix,6000,West Olive Avenue,NA,85302,040132001,040132001,PM2.5,Permanent,2001,Active,AZ2,Maricopa County Air Quality Department,R9,-7,38060," Phoenix-Mesa-Scottsdale, AZ ",04,013,NA,"Glendale Community College, 6000 West Olive Avenue, Glendale, AZ 85302, United States of America"
a874e1eca822a294,840040134003,South Phoenix,-112.0731,33.4033,307.4,US,AZ,Maricopa,America/Phoenix,4777,South Central Avenue,NA,85040,040134003,040134003,PM2.5,Permanent,4003,Active,AZ2,Maricopa County Air Quality Department,R9,-7,38060," Phoenix-Mesa-Scottsdale, AZ ",04,013,NA,"4777 South Central Avenue, Phoenix, AZ 85040, United States of America"
6e20b0773940c06d,840040134005,Tempe,-111.9347,33.4124,352.3,US,AZ,Maricopa,America/Phoenix,1459,South College Avenue,NA,85281,040134005,040134005,PM2.5,Permanent,4005,Active,AZ2,Maricopa County Air Quality Department,R9,-7,38060," Phoenix-Mesa-Scottsdale, AZ ",04,013,NA,"1459 South College Avenue, Tempe, AZ 85281, United States of America"
5371ca54a9476a17,840040134021,Eastwood,-112.002642,33.41046,342.26,US,AZ,Maricopa,America/Phoenix,NA,Maricopa Freeway,NA,85040,040134021,040134021,PM2.5,Permanent,4021,Active,AZ2,Maricopa County Air Quality Department,R9,-7,38060," Phoenix-Mesa-Scottsdale, AZ ",04,013,NA,"Maricopa Freeway, Phoenix, AZ 85040, United States of America"
17a59f433eff57d8,840040139812,Durango Complex,-112.1181,33.4265,316.9,US,AZ,Maricopa,America/Phoenix,NA,R C Esterbrooks Boulevard,NA,85007-3300,040139812,040139812,PM2.5,Permanent,9812,Active,AZ2,Maricopa County Air Quality Department,R9,-7,38060," Phoenix-Mesa-Scottsdale, AZ ",04,013,NA,"R C Esterbrooks Boulevard, Phoenix, AZ 85007-3300, United States of America"
2a1446583b14069d,840040139997,Phoenix JLG Supersite,-112.095001,33.503601,315.7,US,AZ,Maricopa,America/Phoenix,1675,West Hazelwood Street,NA,85015,040139997,040139997,PM2.5,Permanent,9997,Active,AZ1,Arizona Department of Environmental Quality,R9,-7,38060," Phoenix-Mesa-Scottsdale, AZ ",04,013,NA,"1675 West Hazelwood Street, Phoenix, AZ 85015, United States of America"
a71d1e916fa2acdf,840040190011,Orange Grove,-111.037709,32.322573,681.3,US,AZ,Pima,America/Phoenix,NA,North Lime Way,NA,85741,040190011,040190011,PM2.5,Permanent,0011,Active,AZ3,Pima County Department of Environmental Quality,R9,-7,NA,NA,04,019,NA,"Orange Grove Estates, North Lime Way, Pima County, AZ 85741, United States of America"
9d721db598266581,840040191028,Children's Park Site,-110.9822,32.2953,700.9,US,AZ,Pima,America/Phoenix,4917,North Via Carina,NA,85704,040191028,040191028,PM2.5,Permanent,1028,Active,AZ3,Pima County Department of Environmental Quality,R9,-7,46060," Tucson, AZ ",04,019,NA,"4917 North Via Carina, Pima County, AZ 85704, United States of America"
f1726343fbc19a10,840040191030,Green Valley,-110.9964,31.8794,891.86,US,AZ,Pima,America/Phoenix,NA,unnamed road,NA,85614,040191030,040191030,PM2.5,Permanent,1030,Active,AZ3,Pima County Department of Environmental Quality,R9,-7,46060," Tucson, AZ ",04,019,NA,"unnamed road, Pima County, AZ 85614, United States of America"
2903852e26e38255,840040191032,Rose Elementary,-110.9797,32.1731,743.3,US,AZ,Pima,America/Phoenix,NA,South 14th Avenue,NA,85713,040191032,040191032,PM2.5,Permanent,1032,Active,AZ3,Pima County Department of Environmental Quality,R9,-7,46060," Tucson, AZ ",04,019,NA,"C E Rose Elementary School, South 14th Avenue, Tucson, AZ 85713, United States of America"
c5720b13945e7ed9,840040191034,Coachline,-111.1272,32.3806,641.12,US,AZ,Pima,America/Phoenix,9598,North Desert Mist Lane,Marana,85743,040191034,040191034,PM2.5,Permanent,1034,Active,AZ3,Pima County Department of Environmental Quality,R9,-7,46060," Tucson, AZ ",04,019,NA,"9598 North Desert Mist Lane, Marana, AZ 85743, United States of America"
7911aac04aee4f6e,840040191113,Geronimo,-110.9667,32.25,747.9,US,AZ,Pima,America/Phoenix,NA,East Grant Road,NA,85709,040191113,040191113,PM2.5,Permanent,1113,Active,AZ3,Pima County Department of Environmental Quality,R9,-7,46060," Tucson, AZ ",04,019,NA,"Chef Wang, East Grant Road, Tucson, AZ 85709, United States of America"
b46cae7c10730761,021040210001,Casa Grande Downtown,-111.752222,32.877583,427.1,US,AZ,Pinal,America/Phoenix,501,North Marshall Street,Casa Grande,86122,040210001,040210001,PM2.5,Permanent,0001,Active,AZ4,Pinal County Air Quality Control District,R9,-7,38060," Phoenix-Mesa-Scottsdale, AZ ",04,021,NA,"501 North Marshall Street, Casa Grande, AZ 86122, United States of America"
4acfb3843fa942f0,021040213015,Hidden Valley,-112.03705,32.884761,406.2,US,AZ,Pinal,America/Phoenix,NA,West Carefree Place,NA,85239,040213015,040213015,PM2.5,Permanent,3015,Active,AZ4,Pinal County Air Quality Control District,R9,-7,NA,NA,04,021,NA,"West Carefree Place, Pinal County, AZ 85239, United States of America"
ca849062e360ecd3,840040230004,Nogales Post Office,-110.936722,31.337204,1176.7,US,AZ,Santa Cruz,America/Phoenix,23,East Hudgins Street,Nogales,85621,040230004,040230004,PM2.5,Permanent,0004,Active,AZ1,Arizona Department of Environmental Quality,R9,-7,35700," Nogales, AZ ",04,023,NA,"23 East Hudgins Street, Nogales, AZ 85621, United States of America"
619785ace1f0a3c5,840040278011,Yuma Supersite,-114.614441,32.690277,59.8,US,AZ,Yuma,America/Phoenix,599,East 20th Street,NA,85364,040278011,040278011,PM2.5,Permanent,8011,Active,AZ1,Arizona Department of Environmental Quality,R9,-7,49740," Yuma, AZ ",04,027,NA,"599 East 20th Street, Yuma, AZ 85364, United States of America"
c4b07c456167bec8,840050350005,MARION,-90.1911,35.1967,66.46,US,AR,Crittenden,America/Chicago,722,L H Polk Drive,Marion,72364,050350005,050350005,PM2.5,Permanent,0005,Active,AR1,Arkansas Department of Environmental Quality,R6,-6,32820," Memphis, TN-MS-AR ",05,035,NA,"722 L H Polk Drive, Marion, AR 72364, United States of America"
eac781fa58bb673e,840051190007,PARR,-92.2758,34.756100000000004,75.72,US,AR,Pulaski,America/Chicago,NA,Karrott Street,North Little Rock,72114,051190007,051190007,PM2.5,Permanent,0007,Active,AR1,Arkansas Department of Environmental Quality,R6,-6,30780," Little Rock-North Little Rock, AR ",05,119,NA,"Karrott Street, North Little Rock, AR 72114, United States of America"
cfb8e246114f157b,840051191008,ADEQ-DSR,-92.3283,34.6811,105.76,US,AR,Pulaski,America/Chicago,NA,Doyle Springs Road,NA,72209,051191008,051191008,PM2.5,Permanent,1008,Active,AR1,Arkansas Department of Environmental Quality,R6,-6,30780," Little Rock-North Little Rock, AR ",05,119,NA,"Little Rock Fire Station 17, Doyle Springs Road, Little Rock, AR 72209, United States of America"
94760bd567c8c2b3,840051390006,El Dorado,-92.6689,33.215,79.59,US,AR,Union,America/Chicago,NA,West Faulkner Street,El Dorado,71730,051390006,051390006,PM2.5,Permanent,0006,Active,AR1,Arkansas Department of Environmental Quality,R6,-6,20980," El Dorado, AR ",05,139,NA,"Barton Middle School, West Faulkner Street, El Dorado, AR 71730, United States of America"
eeb806d24ac70869,840051430005,SPRNGDLE,-94.1167,36.1797,407.2,US,AR,Washington,America/Chicago,507,South Old Missouri Road,NA,72764,051430005,051430005,PM2.5,Permanent,0005,Active,AR1,Arkansas Department of Environmental Quality,R6,-6,22220," Fayetteville-Springdale-Rogers, AR-MO ",05,143,NA,"507 South Old Missouri Road, Springdale, AR 72764, United States of America"
41f1aaf995e77b10,840060010007,Livermore - Rincon,-121.784217,37.687526,137.3,US,CA,Alameda,America/Los_Angeles,777,Rincon Avenue,Livermore,94551,060010007,060010007,PM2.5,Permanent,0007,Active,CA2,San Francisco Bay Area AQMD,R9,-8,41860," San Francisco-Oakland-Fremont, CA ",06,001,NA,"Ben's Burgers, 777 Rincon Avenue, Livermore, CA 94551, United States of America"
ccdef3f0f6591e77,840060010009,Oakland,-122.169907,37.743061,9.8,US,CA,Alameda,America/Los_Angeles,9925,International Boulevard,NA,NA,060010009,060010009,PM2.5,Permanent,0009,Active,CA2,San Francisco Bay Area AQMD,R9,-8,41860," San Francisco-Oakland-Fremont, CA ",06,001,NA,"9925 International Boulevard, Oakland, CA, United States of America"
7157b3dbac7c2043,840060010011,Oakland West,-122.282402,37.8148,2.7,US,CA,Alameda,America/Los_Angeles,2139,Linden Street,NA,94607,060010011,060010011,PM2.5,Permanent,0011,Active,CA2,San Francisco Bay Area AQMD,R9,-8,41860," San Francisco-Oakland-Fremont, CA ",06,001,NA,"2139 Linden Street, Oakland, CA 94607, United States of America"
06c3f2a66f8b708e,840060010012,Laney College,-122.263376,37.793624,4,US,CA,Alameda,America/Los_Angeles,NA,Channel Path,NA,94606-3636,060010012,060010012,PM2.5,Permanent,0012,Active,CA2,San Francisco Bay Area AQMD,R9,-8,41860," San Francisco-Oakland-Fremont, CA ",06,001,NA,"Student Parking, Channel Path, Oakland, CA 94606-3636, United States of America"
fc7e94fa9b4cf9c6,840060010013,Berkeley Aquatic Park,-122.302741,37.864767,2.7,US,CA,Alameda,America/Los_Angeles,NA,Bolivar Drive,NA,94710,060010013,060010013,PM2.5,Permanent,0013,Active,CA2,San Francisco Bay Area AQMD,R9,-8,NA,NA,06,001,NA,"Berkeley Big People, Bolivar Drive, Berkeley, CA 94710, United States of America"
a5f68976d4d94e7e,840060010015,Pleasanton - Owens Ct.,-121.903019,37.701222,100.3,US,CA,Alameda,America/Los_Angeles,NA,Arthur H. Breed Junior Freeway,Pleasanton,94588,060010015,060010015,PM2.5,Permanent,0015,Active,CA2,San Francisco Bay Area AQMD,R9,-8,41860," San Francisco-Oakland-Fremont, CA ",06,001,NA,"Arthur H. Breed Junior Freeway, Pleasanton, CA 94588, United States of America"
2fb8ea63bee2cee6,840060070008,Chico -  East,-121.84047,39.76168,62.8,US,CA,Butte,America/Los_Angeles,NA,North Avenue,NA,95973,060070008,060070008,PM2.5,Permanent,0008,Active,CA8,California Air Resources Board,R9,-8,NA,NA,06,007,NA,"John A. McManus Elementary School, North Avenue, Chico, CA 95973, United States of America"
e56ac0478a026c74,840060072001,Paradise - Birch Street,-121.6244,39.7539,525.35,US,CA,Butte,America/Los_Angeles,NA,Black Olive Drive,Paradise,95969,060072001,060072001,PM2.5,Permanent,2001,Active,BUT,Butte County Air Quality Management District,R9,-8,17020," Chico, CA ",06,007,NA,"Paradise Police Station, Black Olive Drive, Paradise, CA 95969, United States of America"
